Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return
2024-07-04,56977.703125,60399.67578125,56777.8046875,60147.13671875,41149609230.0,-0.030421788237347647,-0.030894135286473445
2024-07-05,56662.375,57497.15234375,53717.375,57022.80859375,55417544033.0,-0.05194475240956953,-0.05334250037623748
2024-07-06,58303.5390625,58472.546875,56038.9609375,56659.07421875,20610320577.0,-0.006378752361907769,-0.006399183532682775
2024-07-07,55849.109375,58371.12109375,55793.32421875,58239.4296875,20553359505.0,0.027892363059949465,0.027510456356400127
2024-07-08,56705.09765625,58131.3359375,54321.01953125,55849.57421875,39766159899.0,-0.041035008096292125,-0.04190070955781179
2024-07-09,58009.2265625,58239.1953125,56316.875,56704.59765625,27849512607.0,0.015309399390424527,0.015193393029084293
2024-07-10,57742.49609375,59359.43359375,57178.4140625,58033.8828125,26175260526.0,0.02344228177595542,0.023171731540255192
2024-07-11,57344.9140625,59299.43359375,57120.37890625,57729.890625,28707803842.0,-0.005238184535785062,-0.005251951922855254
2024-07-12,57899.46484375,58532.5546875,56590.17578125,57341.1953125,25604805221.0,-0.0067329992884427314,-0.006755768187690751
2024-07-13,59231.953125,59787.078125,57796.44140625,57908.73828125,17080061806.0,0.009897648028733608,0.009848987132654441
2024-07-14,60787.79296875,61329.52734375,59225.25,59225.25,22223416061.0,0.022734249749251978,0.022479677805835395
2024-07-15,64870.15234375,64870.15234375,60704.9296875,60815.45703125,38094526099.0,0.026850153123034515,0.02649601292313841
2024-07-16,65097.1484375,65354.33984375,62487.96875,64784.41796875,41617346768.0,0.06526237129913448,0.06322112684758903
2024-07-17,64118.79296875,66066.734375,63896.0859375,65091.83203125,32525071311.0,0.004745185217968517,0.004733962315754891
2024-07-18,63974.06640625,65104.66015625,63246.1640625,64104.73828125,27239305337.0,-0.015164633091385493,-0.015280791973827035
2024-07-19,66710.15625,67442.640625,63329.34375,63972.32421875,37003855410.0,-0.0020655893160198557,-0.0020677255879116138
2024-07-20,67163.6484375,67610.734375,66299.6171875,66709.921875,19029581250.0,0.04279346873327494,0.04190313985590307
2024-07-21,68154.5234375,68372.90625,65842.296875,67164.9140625,26652190004.0,0.006820457507843436,0.006797303408945046
2024-07-22,67585.25,68480.0625,66611.296875,68152.9765625,42649109453.0,0.014710991799685269,0.014603834805266395
2024-07-23,65927.671875,67779.015625,65484.4609375,67584.8046875,35605668666.0,-0.008336714016869862,-0.008371658768969456
2024-07-24,65372.1328125,67113.984375,65146.99609375,65927.859375,27470942309.0,-0.024516536226765973,-0.024822070602133435
2024-07-25,65777.2265625,66112.421875,63473.47265625,65375.875,38315761670.0,-0.008372551152621144,-0.008407797833329322
2024-07-26,67912.0625,68207.6015625,65743.765625,65771.8125,30488630457.0,0.006056324293938653,0.0060380584740136415
2024-07-27,67813.3359375,69398.5078125,66705.21875,67911.8125,34691905492.0,0.032536734486372954,0.03201862341519614
2024-07-28,68255.8671875,68301.8515625,67085.828125,67808.65625,18043166945.0,-0.0015189735953520245,-0.0015201284053090807
2024-07-29,66819.9140625,69987.5390625,66532.59375,68259.0546875,40780682628.0,0.006642196769678588,0.00662023457853799
2024-07-30,66201.015625,66987.671875,65323.19140625,66819.0546875,31380492109.0,-0.021096102291374152,-0.02132180499969872
2024-07-31,64619.25,66810.2109375,64532.046875,66201.2734375,31292785994.0,-0.00924558500399697,-0.009288590705520522
2024-08-01,65357.5,65593.2421875,62248.94140625,64625.83984375,40975554494.0,-0.023797632763625787,-0.02408537058184142
2024-08-02,61415.06640625,65523.22265625,61184.89453125,65353.5,43060875727.0,0.011259585299151498,0.011196668009821619
2024-08-03,60680.09375,62148.37109375,59836.52734375,61414.80859375,31753030589.0,-0.060267489977583466,-0.0621600080199898
2024-08-04,58116.9765625,61062.98828125,57210.8046875,60676.09375,31758917219.0,-0.012028285370658587,-0.012101210561755157
2024-08-05,53991.45703125,58268.828125,49121.23828125,58110.296875,108991085584.0,-0.042286784076306816,-0.04320690290093863
2024-08-06,56034.31640625,57059.91796875,53973.2734375,53991.34765625,49300484106.0,-0.07088157246228144,-0.07351906978091763
2024-08-07,55027.4609375,57726.8828125,54620.5078125,56040.6328125,41637562185.0,0.037955806721056584,0.03725320842409798
2024-08-08,61710.13671875,62673.765625,54766.7265625,55030.02734375,45298472567.0,-0.01803344141618224,-0.018198025602832842
2024-08-09,60880.11328125,61751.86328125,59587.859375,61728.20703125,33425553115.0,0.12171863273225769,0.11486200268580435
2024-08-10,60945.8125,61464.51171875,60287.56640625,60881.23046875,15745822278.0,-0.013721062108141502,-0.013816065917283868
2024-08-11,58719.484375,61778.66015625,58348.82421875,60944.890625,22759754812.0,0.001045645033121989,0.0010450987271492615
2024-08-12,59354.515625,60680.33203125,57688.8984375,58719.39453125,37078637820.0,-0.036516532738465335,-0.03719995031848914
2024-08-13,60609.56640625,61572.3984375,58506.25390625,59356.20703125,30327698167.0,0.010845011347334177,0.01078662595926346
2024-08-14,58737.26953125,61687.7578125,58472.875,60611.05078125,29961696180.0,0.021140901899936893,0.020920533480600096
2024-08-15,57560.09765625,59838.6484375,56161.59375,58733.26171875,35682112440.0,-0.030980968623643967,-0.03147102706095984
2024-08-16,58894.10546875,59847.359375,57110.01953125,57560.2734375,29350938673.0,-0.019971447982354062,-0.020173573030043315
2024-08-17,59478.97265625,59694.66796875,58814.83203125,58893.53125,13589684021.0,0.023162812350912,0.02289862616435002
2024-08-18,58483.96484375,60262.71875,58445.40234375,59468.1328125,17740625837.0,0.00975661588470289,0.009709327442597712
2024-08-19,59493.453125,59612.66015625,57864.7109375,58480.7109375,25911207712.0,-0.016604218567165874,-0.016743613790971078
2024-08-20,59012.79296875,61396.328125,58610.8828125,59493.453125,31613400008.0,0.017317542336007907,0.017169302683445346
2024-08-21,61175.19140625,61834.3515625,58823.4453125,59014.98828125,32731154072.0,-0.008042310853006107,-0.008074824676452251
2024-08-22,60381.9140625,61408.109375,59815.25390625,61168.31640625,27625734377.0,0.03648781754793884,0.03583789937352873
2024-08-23,64094.35546875,64947.0625,60372.05078125,60380.953125,42530509233.0,-0.012872077041007901,-0.012955640085841116
2024-08-24,64178.9921875,64513.7890625,63619.91796875,64103.87109375,21430585163.0,0.061657158028672665,0.05983104398498824
2024-08-25,64333.54296875,64996.421875,63833.51953125,64176.3671875,18827683555.0,0.0011309160041828026,0.0011302770004062328
2024-08-26,62880.66015625,64489.70703125,62849.55859375,64342.2265625,27682040631.0,0.002584430722222475,0.002581096824060636
2024-08-27,59504.1328125,63210.796875,58116.75,62879.70703125,39103882198.0,-0.02273032205109271,-0.02299263846789412
2024-08-28,59027.625,60236.44921875,57890.67578125,59507.92578125,40289564698.0,-0.05362272518738498,-0.055113978849902885
2024-08-29,59388.1796875,61184.08203125,58786.2265625,59027.46875,32224990582.0,-0.00807383260199912,-0.008106602493376032
2024-08-30,59119.4765625,59896.88671875,57768.53125,59388.6015625,32292756405.0,0.006118046735656524,0.006099407473012816
2024-08-31,58969.8984375,59432.59375,58768.78515625,59117.48046875,12403470760.0,-0.0045652042078255795,-0.004575656576150766
2024-09-01,57325.48828125,59062.0703125,57217.82421875,58969.80078125,24592449997.0,-0.0024980714050908404,-0.00250119679150724
2024-09-02,59112.48046875,59403.0703125,57136.02734375,57326.96875,27036454524.0,-0.027858870294375393,-0.028254289891100837
2024-09-03,57431.0234375,59815.05859375,57425.16796875,59106.19140625,26666961053.0,0.031036398662714904,0.030564508643180405
2024-09-04,57971.5390625,58511.5703125,55673.1640625,57430.34765625,35627680312.0,-0.02835309990592272,-0.028762812028927446
2024-09-05,56160.48828125,58300.58203125,55712.453125,57971.703125,31030280656.0,0.009426296215204744,0.009382145917372455
2024-09-06,53948.75390625,56976.109375,52598.69921875,56160.19140625,49361693566.0,-0.03124820595392852,-0.0317468463977697
2024-09-07,54139.6875,54838.14453125,53740.0703125,53949.0859375,19061486526.0,-0.03937140193763533,-0.040167419153166045
2024-09-08,54841.56640625,55300.859375,53653.7578125,54147.93359375,18268287531.0,0.00368583920921961,0.0036790631490894064
2024-09-09,57019.53515625,58041.125,54598.43359375,54851.88671875,34618096173.0,0.01300055382134202,0.01291677198045613
2024-09-10,57648.7109375,58029.9765625,56419.4140625,57020.09765625,28857630507.0,0.03952846596904469,0.03876721223059303
2024-09-11,57343.171875,57991.3203125,55567.33984375,57650.2890625,37049062672.0,0.011052092720871043,0.01099146464649861
2024-09-12,58127.01171875,58534.359375,57330.1015625,57343.171875,33835707949.0,-0.005327244537612796,-0.005341484901912462
2024-09-13,60571.30078125,60648.0234375,57650.11328125,58130.32421875,32490528356.0,0.01372704574950756,0.013633683280657628
2024-09-14,60005.12109375,60656.72265625,59517.8828125,60569.1171875,16428405496.0,0.041953885541264,0.04109768663330535
2024-09-15,59182.8359375,60381.91796875,58696.30859375,60000.7265625,18120960867.0,-0.009384165584591098,-0.00942847428443392
2024-09-16,58192.5078125,59205.51171875,57501.33984375,59185.2265625,32032822113.0,-0.01359150208207116,-0.01368471208605369
2024-09-17,60308.5390625,61316.08984375,57628.0703125,58192.5078125,38075570118.0,-0.016773083549011747,-0.0169153447309654
2024-09-18,61649.6796875,61664.06640625,59218.25390625,60309.0,40990702891.0,0.0363705271874426,0.03572473162048925
2024-09-19,62940.45703125,63872.44140625,61609.8671875,61651.15625,42710252573.0,0.022254659337743954,0.0220106381761637
2024-09-20,63192.9765625,64119.53125,62364.60546875,62941.42578125,35177164222.0,0.02092855365141677,0.02071255989898832
2024-09-21,63394.83984375,63543.359375,62783.10546875,63184.33984375,14408616220.0,0.003859367014408477,0.0038519387636290745
2024-09-22,63648.7109375,63993.421875,62440.7265625,63396.8046875,20183348802.0,0.0033626187165269883,0.003356977756272454
2024-09-23,63329.80078125,64733.55859375,62628.078125,63643.1015625,31400285425.0,0.0038850045552620838,0.003877477414084816
2024-09-24,64301.96875,64695.21484375,62737.41796875,63326.83984375,29938335243.0,-0.004969300850924396,-0.00498168888334475
2024-09-25,63143.14453125,64804.50390625,62945.375,64302.58984375,25078377700.0,0.015408158727129306,0.0152906584871859
2024-09-26,65181.01953125,65790.796875,62669.26953125,63138.546875,36873129847.0,-0.018102582984270588,-0.018268439408448692
2024-09-27,65790.6640625,66480.6953125,64852.9921875,65180.6640625,32058813449.0,0.032343430258902295,0.03183139295859557
2024-09-28,65887.6484375,66255.53125,65458.03515625,65792.1796875,15243637984.0,0.009381856318825488,0.009338120043660133
2024-09-29,65635.3046875,66069.34375,65450.015625,65888.8984375,14788214575.0,0.001470064534408122,0.0014689850473547125
2024-09-30,63329.5,65635.0546875,62873.6171875,65634.65625,37112957475.0,-0.0038586498413107906,-0.003866113636912137
2024-10-01,60837.0078125,64110.98046875,60189.27734375,63335.60546875,50220923500.0,-0.03502800064181033,-0.03565619427325934
2024-10-02,60632.78515625,62357.6875,59996.94921875,60836.32421875,40762722398.0,-0.039460919833365304,-0.04026061028563115
2024-10-03,60759.40234375,61469.0390625,59878.8046875,60632.484375,36106447279.0,-0.003350627217664437,-0.003356253139466661
2024-10-04,62067.4765625,62465.9921875,60459.94140625,60754.625,29585472513.0,0.0020144420315120204,0.00201241576390563
2024-10-05,62089.94921875,62371.0234375,61689.58203125,62067.609375,13305410749.0,0.021611266220472825,0.021381053690725817
2024-10-06,62818.953125,62959.5703125,61833.1484375,62084.98828125,14776233667.0,0.0002799996072830879,0.00027996041470881487
2024-10-07,62236.66015625,64443.70703125,62152.55078125,62819.109375,34253562610.0,0.01182445409225763,0.011755091482882049
2024-10-08,62131.96875,63174.3046875,61843.5625,62221.64453125,28134475157.0,-0.009510877338031354,-0.009556394567668157
2024-10-09,60582.1015625,62508.8359375,60314.61328125,62131.7265625,27670982363.0,-0.0014451236290425884,-0.0014461688272759984
2024-10-10,60274.5,61236.72265625,58895.20703125,60581.9296875,30452813570.0,-0.024943727798084292,-0.025260094570853056
2024-10-11,62445.08984375,63400.87109375,60046.125,60275.4609375,30327141594.0,-0.005058748567119964,-0.005071587352747448
2024-10-12,63193.0234375,63448.78515625,62443.26953125,62444.6171875,16744110886.0,0.03598738551745306,0.03535496762170693
2024-10-13,62851.375,63272.65234375,62035.63671875,63192.9453125,18177529690.0,0.011983869206100284,0.011912631218574558
2024-10-14,66046.125,66482.4921875,62442.15234375,62848.3984375,43706958056.0,-0.005452299671999117,-0.005467217707632458
2024-10-15,67041.109375,67881.6796875,64809.1953125,66050.3671875,48863870879.0,0.050947499532294716,0.04969213777585736
2024-10-16,67612.71875,68375.2890625,66758.7265625,67042.4609375,38195189534.0,0.015020260934866636,0.0149085738067062
2024-10-17,67399.8359375,67912.2109375,66647.390625,67617.078125,32790898511.0,0.008570944136965464,0.008534422132265712
2024-10-18,68418.7890625,68969.75,67177.8203125,67419.109375,36857165014.0,-0.0029277921420092223,-0.0029320865094811187
2024-10-19,68362.734375,68668.0078125,68024.640625,68418.9765625,14443497908.0,0.014830619935047196,0.014721721656966093
2024-10-20,69001.703125,69359.0078125,68105.71875,68364.1796875,18975847518.0,-0.0008009017052446055,-0.0008012225983626745
2024-10-21,67367.8515625,69462.734375,66829.8515625,69002.0,37498611780.0,0.009329744252261074,0.009286491008030431
2024-10-22,67361.40625,67801.578125,66581.3671875,67360.703125,31808472566.0,-0.023786221776180394,-0.0240736814883333
2024-10-23,66432.1953125,67402.7421875,65188.03515625,67362.375,32263980353.0,2.481973795465109e-05,2.4819429950051406e-05
2024-10-24,68161.0546875,68798.9609375,66454.1015625,66653.703125,31414428647.0,-0.01052029229967022,-0.01057602177958389
2024-10-25,66642.4140625,68722.15625,65521.79296875,68165.296875,41469984306.0,0.022678316119439268,0.022424986023101678
2024-10-26,67014.6953125,67317.921875,66360.59375,66628.734375,19588098156.0,-0.02254171213862255,-0.022799660297678697
2024-10-27,67929.296875,68221.3125,66847.2265625,67023.4765625,16721307878.0,0.005924503762570588,0.0059070228997989355
2024-10-28,69907.7578125,70212.265625,67535.1328125,67922.671875,38799856657.0,0.013416124597199763,0.013326925317733114
2024-10-29,72720.4921875,73577.2109375,69729.9140625,69910.046875,58541874402.0,0.029259376068971887,0.028839491239182304
2024-10-30,72339.5390625,72905.296875,71411.734375,72715.3671875,40646637831.0,0.040127570183380756,0.03934336926857854
2024-10-31,70215.1875,72662.3125,69590.5,72335.046875,40627912076.0,-0.005230260496647543,-0.005243986189295739
2024-11-01,69482.46875,71559.015625,68779.703125,70216.8984375,49989795365.0,-0.02928246443470628,-0.02971975356126064
2024-11-02,69289.2734375,69867.3515625,69033.71875,69486.0234375,18184612091.0,-0.010408819191160212,-0.01046336981822654
2024-11-03,68741.1171875,69361.65625,67482.5234375,69296.3828125,34868307655.0,-0.002729190931044956,-0.002732921962625209
2024-11-04,67811.5078125,69433.1796875,66803.6484375,68742.1328125,41184819348.0,-0.00799825297519019,-0.008030410585095451
2024-11-05,69359.5625,70522.7890625,67458.8671875,67811.171875,46046889204.0,-0.013542799727196075,-0.013635339891149961
2024-11-06,75639.078125,76460.15625,69322.03125,69358.5,118592653963.0,0.02281818883549569,0.022561747651327988
2024-11-07,75904.859375,76943.1171875,74480.421875,75637.0859375,63467654989.0,0.09052366959348901,0.08665801169083079
2024-11-08,76545.4765625,77252.75,75648.7421875,75902.8359375,55176858003.0,0.0035134880820182346,0.003507330202309724
2024-11-09,76778.8671875,76932.765625,75773.7890625,76556.1875,29009480361.0,0.008607735856378085,0.008570900526353065
2024-11-10,80474.1875,81474.421875,76565.4296875,76775.546875,82570594495.0,0.0028653382850341025,0.0028612410281090243
2024-11-11,88701.484375,89604.5,80283.25,80471.4140625,117966845037.0,0.048138598003311106,0.04701582715774915
2024-11-12,87955.8125,89956.8828125,85155.109375,88705.5625,133673285375.0,0.10232389393710362,0.09742058218974511
2024-11-13,90584.1640625,93434.3515625,86256.9296875,87929.96875,123559027869.0,-0.00874346239560797,-0.008781910741444155
2024-11-14,87250.4296875,91765.21875,86682.8125,90574.8828125,87616705248.0,0.03007977939830675,0.02963625496851591
2024-11-15,91066.0078125,91868.7421875,87124.8984375,87284.1796875,78243109518.0,-0.03633129873115171,-0.03700771432290056
2024-11-16,90558.4765625,91763.9453125,90094.2265625,91064.3671875,44333192814.0,0.04330896519316618,0.04239735956630685
2024-11-17,89845.8515625,91433.0390625,88741.6640625,90558.4609375,46350159305.0,-0.005555479773535876,-0.005570968844075366
2024-11-18,90542.640625,92596.7890625,89393.59375,89843.71875,75535775084.0,-0.007892605286139887,-0.007923916756779566
2024-11-19,92343.7890625,94002.8671875,90426.984375,90536.8125,74521048295.0,0.007714437465891288,0.007684833348447575
2024-11-20,94339.4921875,94902.0234375,91619.5,92341.890625,71730956426.0,0.01993750470285227,0.019741355519938327
2024-11-21,98504.7265625,99014.21875,94132.6015625,94334.640625,106024505582.0,0.02158012995523939,0.021350575620688796
2024-11-22,98997.6640625,99655.5,97222.6640625,98496.4296875,78473580551.0,0.044117293869216034,0.04317183359904856
2024-11-23,97777.28125,99014.6796875,97232.890625,99006.7421875,44414644677.0,0.005181025359183744,0.005167650026032897
2024-11-24,98013.8203125,98647.1796875,95788.078125,97778.09375,51712020623.0,-0.012409745138095452,-0.012487389054830536
2024-11-25,93102.296875,98935.03125,92642.9140625,98033.4453125,80909462490.0,0.0026115416317369355,0.0026081374823203733
2024-11-26,91985.3203125,94991.75,90770.8125,93087.28125,91656519855.0,-0.050453843040333624,-0.05177113805279286
2024-11-27,95962.53125,97361.1796875,91778.6640625,91978.140625,71133452438.0,-0.011915060898827101,-0.011986614179367392
2024-11-28,95652.46875,96650.203125,94677.3515625,95954.9453125,52260008261.0,0.04323641096109632,0.04232781472637355
2024-11-29,97461.5234375,98693.171875,95407.8828125,95653.953125,54968682476.0,-0.0031368074518697275,-0.0031417375448993313
2024-11-30,96449.0546875,97499.34375,96144.21875,97468.8125,31634227866.0,0.018973176912284506,0.018795430942498352
2024-12-01,97279.7890625,97888.125,95770.1875,96461.3359375,36590695296.0,-0.010336399271305363,-0.010390190841408903
2024-12-02,95865.3046875,98152.6015625,94482.8671875,97276.0078125,72680784305.0,0.0084455794343119,0.00841011506650799
2024-12-03,96002.1640625,96297.203125,93629.5625,95854.59375,67067810961.0,-0.014612175134076089,-0.01471998447334172
2024-12-04,98768.53125,99207.328125,94660.5234375,95988.53125,77199817112.0,0.0013972987079713395,0.0013963233945620888
2024-12-05,96593.5703125,103900.46875,91998.78125,98741.5390625,149218945580.0,0.0286805910732173,0.028277001545356388
2024-12-06,99920.7109375,102039.8828125,96514.875,97074.2265625,94534772658.0,-0.016885623981864883,-0.017029811566816367
2024-12-07,99923.3359375,100563.3828125,99030.8828125,99916.7109375,44177510897.0,0.02928155572962421,0.028861040153085903
2024-12-08,101236.015625,101399.9921875,98771.515625,99921.9140625,44125751925.0,5.207462246481498e-05,5.2073266628732115e-05
2024-12-09,97432.71875,101272.5078125,94355.9140625,101237.0625,110676473908.0,0.013161761860140064,0.013075898460985889
2024-12-10,96675.4296875,98270.15625,94321.2578125,97441.234375,104823780634.0,-0.037494451451512645,-0.038215448111112583
2024-12-11,101173.03125,101913.359375,95747.2265625,96656.0625,85391409936.0,-0.008057901565350578,-0.008090541914230472
2024-12-12,100043.0,102524.9140625,99339.953125,101167.8046875,72073983533.0,0.046678315573841944,0.045621640719267914
2024-12-13,101459.2578125,101888.8046875,99233.28125,100046.6484375,56894751583.0,-0.011082144694778862,-0.011144009145439721
2024-12-14,101372.96875,102618.8828125,100634.0546875,101451.4375,40422968793.0,0.014041340559025173,0.013943674120002551
2024-12-15,104298.6953125,105047.5390625,101227.03125,101373.53125,51145914137.0,-0.0007679166694902761,-0.0007682116685287045
2024-12-16,106029.71875,107780.578125,103322.984375,104293.578125,91020417816.0,0.02880482547065255,0.028397764877710816
2024-12-17,106140.6015625,108268.4453125,105291.734375,106030.6875,68589364868.0,0.016655957214527728,0.016518768008379005
2024-12-18,100041.5390625,106470.609375,100041.5390625,106147.296875,93865656139.0,0.0010997700547776823,0.001099165750714083
2024-12-19,97490.953125,102748.1484375,95587.6796875,100070.6875,97221662392.0,-0.05724695356261278,-0.058950911411726724
2024-12-20,97755.9296875,98098.9140625,92175.1796875,97484.6953125,105634083408.0,-0.025841655055082957,-0.026181416740937106
2024-12-21,97224.7265625,99507.1015625,96426.5234375,97756.1953125,51765334294.0,0.002785052557528811,0.0027811814844171186
2024-12-22,95104.9375,97360.265625,94202.1875,97218.3203125,43147981314.0,-0.005502208819405885,-0.005517401725675593
2024-12-23,94686.2421875,96416.2109375,92403.1328125,95099.390625,65239002919.0,-0.02179558009939775,-0.022036612485327553
2024-12-24,98676.09375,99404.0625,93448.015625,94684.34375,47114953674.0,-0.004364348417716268,-0.004373899987321372
2024-12-25,99299.1953125,99478.75,97593.46875,98675.9140625,33700394629.0,0.042156603239909884,0.04129222305579967
2024-12-26,95795.515625,99884.5703125,95137.8828125,99297.6953125,47054980873.0,0.006301246417704132,0.006281476570816603
2024-12-27,94164.859375,97294.84375,93310.7421875,95704.9765625,52419934565.0,-0.036181290398466404,-0.03685206263652153
2024-12-28,95163.9296875,95525.8984375,94014.2890625,94160.1875,24107436185.0,-0.016141157105776793,-0.016272844563424243
2024-12-29,93530.2265625,95174.875,92881.7890625,95174.0546875,29635885267.0,0.010767472053939908,0.01070991561633776
2024-12-30,92643.2109375,94903.3203125,91317.1328125,93527.1953125,56188003691.0,-0.017303658863830007,-0.01745511689720098
2024-12-31,93429.203125,96090.6015625,91914.03125,92643.25,43625106843.0,-0.009451211591949282,-0.009496157713273093
2025-01-01,94419.7578125,94929.8671875,92788.125,93425.1015625,24519888919.0,0.008439379690371451,0.008403967225588834
2025-01-02,96886.875,97739.8203125,94201.5703125,94416.2890625,46009564411.0,0.010609434546205998,0.010553549421057804
2025-01-03,98107.4296875,98956.9140625,96034.6171875,96881.7265625,35611391163.0,0.02611241687721888,0.025777308852882392
2025-01-04,98236.2265625,98734.4296875,97562.9765625,98106.9921875,22342608078.0,0.012647025073500906,0.012567719405749704
2025-01-05,98314.9609375,98813.3046875,97291.765625,98233.90625,20525254825.0,0.0012936291254088683,0.0012927931081716418
2025-01-06,102078.0859375,102482.875,97926.1484375,98314.953125,51823432705.0,0.0008250397250184616,0.0008246995668276879
2025-01-07,96922.703125,102712.484375,96132.875,102248.8515625,58685738547.0,0.040013225989116386,0.039233430369644454
2025-01-08,95043.5234375,97258.3203125,92525.84375,96924.1640625,63875859171.0,-0.05207576827154159,-0.05348070425830446
2025-01-09,92484.0390625,95349.71875,91220.84375,95043.484375,62777261693.0,-0.019403620404580213,-0.0195943418017812
2025-01-10,94701.453125,95770.609375,92250.09375,92494.4921875,62058693684.0,-0.026819220741558625,-0.027185418310507234
2025-01-11,94566.59375,94977.6875,93840.046875,94700.8359375,18860894100.0,0.023853785212717415,0.023573728543950803
2025-01-12,94488.4375,95367.5390625,93712.5078125,94565.7265625,20885130965.0,-0.0014266967515383921,-0.001427715452382224
2025-01-13,94516.5234375,95837.0,89260.1015625,94488.890625,72978998252.0,-0.0008125135849215148,-0.0008128438529946716
2025-01-14,96534.046875,97352.6640625,94322.15625,94519.0078125,53769675818.0,0.0003187378674973651,0.00031868708137463046
2025-01-15,100504.4921875,100697.234375,96501.640625,96534.046875,57805923627.0,0.021318876585091573,0.021094808330445258
2025-01-16,99756.90625,100781.5859375,97364.4453125,100505.296875,54103781805.0,0.04113833542213663,0.04031466785709461
2025-01-17,104462.0390625,105884.2265625,99948.90625,100025.765625,71888972663.0,-0.004771203756518405,-0.004782622283719165
2025-01-18,104408.0703125,104913.203125,102226.6171875,104124.953125,50445655726.0,0.04098131590782317,0.040163841256413105
2025-01-19,101089.609375,106299.796875,99570.53125,104411.2890625,76789928525.0,0.002749926207950004,0.0027461520783441107
2025-01-20,102016.6640625,109114.8828125,99471.359375,101083.75,126279678351.0,-0.03186953338453813,-0.03238842122608154
2025-01-21,106146.265625,107180.921875,100103.953125,102052.578125,88733878242.0,0.00958441020440981,0.009538771128943212
2025-01-22,103653.0703125,106294.34375,103360.265625,106136.3828125,53878181052.0,0.04001667339063131,0.03923674513114471
2025-01-23,103960.171875,106820.328125,101257.8046875,103657.671875,104104515428.0,-0.02335401746146637,-0.023631044151587687
2025-01-24,104819.484375,107098.546875,102772.125,103965.671875,52388229265.0,0.0029713189041271626,0.0029669132610018007
2025-01-25,104714.6484375,105243.7890625,104120.375,104824.03125,23888996502.0,0.008256180713495764,0.00822228489239331
2025-01-26,102682.5,105438.6484375,102507.7109375,104713.2109375,22543395879.0,-0.0010572033070899156,-0.001057762540689995
2025-01-27,102087.6875,103214.109375,97795.9375,102680.3046875,89006608428.0,-0.019414037940383433,-0.01960496553174455
2025-01-28,101332.4765625,103730.8203125,100238.1875,102095.4140625,47180685494.0,-0.005696229932118602,-0.005712515322837535
2025-01-29,103703.2109375,104750.8046875,101283.8203125,101317.5234375,47432049818.0,-0.007619251385021064,-0.007648426168673414
2025-01-30,104735.3046875,106418.765625,103321.6484375,103709.3359375,41915744521.0,0.02360709597758226,0.023332757653034
2025-01-31,102405.0234375,106026.3515625,101543.8828125,104737.5625,45732764360.0,0.009914503387811191,0.009865677159067198
2025-02-01,100655.90625,102755.7265625,100297.7109375,102402.796875,27757944848.0,-0.02229157877337462,-0.022543791204317067
2025-02-02,97688.9765625,101430.6640625,96216.078125,100661.5390625,63091816853.0,-0.017004006390816673,-0.0171502345206074
2025-02-03,101405.421875,102514.171875,91242.890625,97681.1015625,115400897748.0,-0.029608503185605706,-0.030055683947989947
2025-02-04,97871.8203125,101745.6171875,96208.109375,101398.71875,73002130211.0,0.03805871481825296,0.037352348479442445
2025-02-05,96615.4453125,99113.2109375,96174.828125,97878.0078125,49125911241.0,-0.034721453889179466,-0.03533857047470366
2025-02-06,96593.296875,99168.609375,95707.3515625,96610.640625,45302471947.0,-0.012948436689964482,-0.013032998451203297
2025-02-07,96529.0859375,100154.140625,95653.8828125,96581.3203125,55741290456.0,-0.0003034894739369909,-0.0003035355361872273
2025-02-08,96482.453125,96877.8046875,95702.4921875,96533.2578125,22447526395.0,-0.0004976376368068802,-0.0004977614995098634
2025-02-09,96500.09375,97325.28125,94745.2578125,96481.3125,27732901800.0,-0.0005381079399692235,-0.0005382527720059289
2025-02-10,97437.5546875,98333.21875,95320.84375,96499.4609375,40078962391.0,0.00018810313655293065,0.0001880854473761651
2025-02-11,95747.4296875,98492.8984375,94875.0390625,97438.1328125,37488783272.0,0.009727224026753412,0.009680219155251532
2025-02-12,97885.859375,98151.0234375,94101.203125,95745.6953125,49340445530.0,-0.017369354801335835,-0.01752197186636091
2025-02-13,96623.8671875,98111.0859375,95269.7109375,97888.75,37147280860.0,0.0223827784685815,0.022135960278396833
2025-02-14,97508.96875,98819.46875,96342.8046875,96623.3671875,32697987277.0,-0.012926744007866087,-0.013011021439529907
2025-02-15,97580.3515625,97975.0390625,97240.1953125,97508.3828125,17047266288.0,0.009159436798374054,0.009117743554846154
2025-02-16,96175.03125,97725.59375,96060.9765625,97580.4921875,16536755396.0,0.0007395197512265472,0.0007392464412324454
2025-02-17,95773.3828125,97032.234375,95243.546875,96179.0078125,27336550690.0,-0.014362341730220662,-0.014466478461033919
2025-02-18,95539.546875,96695.375,93388.8359375,95773.8125,37325720482.0,-0.004212928805524041,-0.004221828193872212
2025-02-19,96635.609375,96855.59375,95011.96875,95532.53125,28990872862.0,-0.002519282084546881,-0.002522460815526639
2025-02-20,98333.9375,98767.1953125,96442.671875,96632.6796875,31668022771.0,0.011515956115734083,0.011450152207851817
2025-02-21,96125.546875,99497.96875,94852.9609375,98340.671875,49608706470.0,0.017675099076456036,0.017520711073678585
2025-02-22,96577.7578125,96950.15625,95765.34375,96134.203125,18353824477.0,-0.022436990798726963,-0.02269252965909887
